21.105000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.106000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.107000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.108000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.109000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.110000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.111000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.112000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.113000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.114000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.115000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.116000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.117000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.118000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.119000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.120000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.121000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.122000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.123000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.124000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.125000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.126000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.127000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.128000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.129000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.130000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.131000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.132000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.133000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.134000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.135000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.136000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.137000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.138000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.139000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.140000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.141000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.142000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.143000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.144000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.145000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.146000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.147000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.148000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.149000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.150000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.151000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.152000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.153000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.154000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.155000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.156000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.157000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.158000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.159000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.160000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.161000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.162000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.163000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.164000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.165000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.166000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.167000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.168000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.169000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.170000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.171000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.172000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.173000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.174000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.175000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.176000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.177000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.178000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.179000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.180000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.181000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.182000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.183000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.184000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.185000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.186000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.187000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.188000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.189000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.190000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.191000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.192000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.193000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.194000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.195000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.196000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.197000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.198000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.199000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.200000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.201000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.202000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.203000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.204000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.205000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.206000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.207000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.208000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.209000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.210000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.211000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.212000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.213000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.214000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.215000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.216000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.217000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.218000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.219000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.220000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.221000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.222000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.223000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.224000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.225000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.226000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.227000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.228000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.229000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.230000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.231000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.232000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.233000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.234000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.235000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.236000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.237000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.238000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.239000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.240000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.241000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.242000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.243000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.244000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.245000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.246000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.247000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.248000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.249000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.250000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.251000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.252000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.253000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.254000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.255000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.256000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.257000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.258000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.259000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.260000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.261000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.262000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.263000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.264000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.265000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.266000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.267000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.268000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.269000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.270000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.271000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.272000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.273000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.274000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.275000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.276000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.277000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.278000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.279000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.280000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.281000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.282000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.283000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.284000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
21.285000	0.000000	-0.026478	0.004413	-0.004413	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000
